Frameno_fix,lineno_fix,Tokenname_fix,tokens_id,gaze_X_fix,gaze_Y_fix,timestamp_fix_start,timestamp_fix_end,time_duration,
109,57,thisDay,329,273.1338,649.1533667,93996,94104,108,
109,31,isLeapYear,161,128.3702,664.8969,94144,94331,187,
109,59,Tomorrow'sdateis%i/%i/%.2i.\n,343,136.43212,662.4463,94331,94522,191,
109,32,daysPerMonth,170,133.76795,693.531875,94522,94709,187,
109,32,daysPerMonth,170,193.20186,696.25438,94709,94899,190,
109,32,daysPerMonth,170,237.85624,691.0967,94899,95085,186,
109,32,=,174,295.6224,695.36006,95085,95280,195,
109,31,bool,160,177.55695,670.233875,95280,95432,152,
109,30,days,158,147.7477,654.3777,95432,95537,105,
109,0,blank,0,-323,-105,95567,95727,160,
109,0,blank,0,-323,-105,95727,95864,137,
109,0,blank,0,-323,-105,95864,96052,188,
109,0,blank,0,-323,-105,96052,96239,187,
109,0,blank,0,-323,-105,96239,96370,131,
109,0,blank,0,-323,-105,96370,96550,180,
109,0,blank,0,-323,-105,96550,96766,216,
109,0,blank,0,-323,-105,96766,96846,80,
109,30,days,158,133.3796667,656.2742,96963,97083,120,
109,30,days,158,126.9647333,659.8772667,97083,97272,189,
109,43,isLeapYear,237,123.0383,638.54215,97272,97460,188,
109,30,;,159,160.7459333,657.894,97460,97651,191,
109,30,days,158,130.8051,642.33472,97651,97839,188,
109,30,days,158,96.51388,643.72746,97839,98032,193,
109,30,days,158,100.8471667,649.8834667,98032,98160,128,
109,30,days,158,132.4252,646.0156667,98460,98651,191,
109,31,bool,160,190.3925,647.85082,98651,98836,185,
109,31,bool,160,238.96436,649.15104,98836,99030,194,
109,57,thisDay,329,272.0904667,650.7539667,99030,99213,183,
109,31,bool,160,246.92594,647.81488,99213,99397,184,
109,32,daysPerMonth,170,200.76044,693.75028,99397,99583,186,
109,32,daysPerMonth,170,140.56022,696.1166,99583,99769,186,
109,32,daysPerMonth,170,130.1929,699.09516,99769,99959,190,
109,0,blank,0,-323,-105,100036,100127,91,
109,45,leapYearFlag,245,187.67615,685.297275,100302,100478,176,
109,32,daysPerMonth,170,188.29732,686.1784,100478,100668,190,
109,45,leapYearFlag,245,137.2612,684.883725,100668,100846,178,
109,31,isLeapYear,161,124.196425,678.3889,100846,101028,182,
109,0,blank,0,123.70934,707.31726,101028,101209,181,
109,0,blank,0,185.5194,706.33182,101209,101396,187,
109,0,blank,0,198.914475,706.848375,101396,101593,197,
109,0,blank,0,167.1226,721.514675,101593,101756,163,
109,0,blank,0,149.80436,730.81036,101756,101950,194,
109,0,blank,0,241.43982,716.2954,101950,102132,182,
109,0,blank,0,249.1983,710.4997,102132,102169,37,
109,0,blank,0,-323,-105,102321,102519,198,
109,0,blank,0,-323,-105,102519,102805,286,
109,0,blank,0,-323,-105,102805,102946,141,
109,0,blank,0,-323,-105,102946,103231,285,
109,0,blank,0,-323,-105,103231,103266,35,
109,0,blank,0,-323,-105,103266,103700,434,
109,0,blank,0,-323,-105,103700,103952,252,
109,0,blank,0,-323,-105,103952,104025,73,
109,0,blank,0,-323,-105,104025,104300,275,
109,0,blank,0,96.6137,723.8002,104340,104360,20,
109,0,blank,0,231.30488,717.25196,104487,104686,199,
109,0,blank,0,239.28715,723.5775833,104686,104881,195,
109,0,blank,0,230.7498,714.5753,104881,104916,35,
109,0,blank,0,352.63395,718.7208,104948,105144,196,
109,0,blank,0,376.5729833,724.7737,105144,105342,198,
109,0,blank,0,339.1009,735.1915667,105342,105540,198,
109,0,blank,0,319.02175,733.88375,105540,105605,65,
109,0,blank,0,190.3936,748.5031833,105638,105837,199,
109,0,blank,0,208.02502,736.97474,105837,106001,164,
109,0,blank,0,221.1217,729.1581,106066,106257,191,
110,58,dateUpdate,336,214.4142,663.93628,106322,106512,190,
110,55,thisDay,305,214.5070167,608.54365,106512,106710,198,
110,55,thisDay,305,233.4933167,606.73095,106710,106908,198,
110,54,dateUpdate,296,207.8189,550.5322833,106908,107101,193,
110,54,dateUpdate,296,194.1019667,549.49535,107101,107291,190,
110,54,dateUpdate,296,184.5313,550.896,107291,107322,31,
110,50,leapYearFlag,285,198.4936333,500.8151,107386,107576,190,
110,49,=,281,221.4873,471.2165167,107576,107767,191,
110,46,&&,257,269.0139667,407.6872833,107767,107958,191,
110,46,&&,257,267.5579833,412.4291333,107958,108148,190,
110,32,daysPerMonth,170,248.70515,404.2505333,108148,108338,190,
110,49,leapYearFlag,280,198.1623667,478.3651167,108338,108528,190,
110,35,,,197,188.1877,468.7589333,108528,108718,190
110,49,leapYearFlag,280,176.3434333,479.68965,108718,108907,189,
110,49,leapYearFlag,280,196.95815,465.7580667,108907,109096,189,
110,50,;,286,239.1948167,489.9701,109096,109287,191,
110,37,TRUE,208,310.5787167,474.61025,109287,109478,191,
110,37,TRUE,208,309.78945,476.7445,109478,109670,192,
110,37,TRUE,208,292.9593833,508.1659,109670,109860,190,
110,49,FALSE,282,280.3574,478.757,109860,109891,31,
110,38,29,218,165.04775,537.1108,109922,110113,191,
110,38,29,218,171.113,529.6473,110113,110302,189,
110,55,thisDay,305,220.3903667,561.23645,110302,110494,192,
110,55,nextDay,307,302.7954167,556.6487667,110494,110684,190,
110,54,date,299,367.7033,543.7459333,110684,110873,189,
110,54,date,299,375.3847,547.6542,110873,110905,32,
110,54,),301,458.0821,552.5646667,110969,111159,190,
110,54,today,300,442.25665,541.3790833,111159,111350,191,
110,56,printf,309,462.8784333,558.1034167,111350,111541,191,
110,55,struct,303,508.1442333,551.8255667,111541,111732,191,
110,56,Entertoday'sdate(mmddyyyy):,311,212.9315,591.3251,111763,111795,32,
110,54,dateUpdate,296,193.5822,589.753,111858,111888,30,
110,47,leapYearFlag,275,186.3411,418.8895,111918,111950,32,
110,40,daysPerMonth,223,174.51765,576.7279,111981,112172,191,
110,40,daysPerMonth,223,158.0805667,574.0519167,112172,112364,192,
110,54,date,299,129.353625,547.6337,112396,112520,124,
110,56,Entertoday'sdate(mmddyyyy):,311,187.96984,621.6242,112550,112705,155,
110,56,Entertoday'sdate(mmddyyyy):,311,256.10188,614.1231,112705,112888,183,
110,55,nextDay,307,297.52895,601.2817167,112888,113075,187,
110,24,),129,317.565,491.3824,113075,113104,29,
110,40,-,228,369.6679167,580.8779167,113135,113320,185,
110,56,Entertoday'sdate(mmddyyyy):,311,389.3462833,615.8037667,113320,113507,187,
110,43,isLeapYear,237,146.3372833,645.99885,113569,113752,183,
110,43,isLeapYear,237,150.44165,636.74975,113752,113939,187,
110,43,isLeapYear,237,153.796,634.6860333,113939,114129,190,
110,45,leapYearFlag,245,131.3458,689.17145,114129,114319,190,
110,0,blank,0,111.3590667,719.3716333,114319,114508,189,
110,0,blank,0,120.62,727.165425,114508,114636,128,
111,59,Tomorrow'sdateis%i/%i/%.2i.\n,343,147.0539,694.5892,114700,114732,32,
111,50,leapYearFlag,285,135.4296,482.8126,114764,114796,32,
111,24,tomorrow,124,146.14015,513.4896667,114828,115019,191,
111,50,leapYearFlag,285,146.8907,495.4128,115019,115114,95,
111,45,leapYearFlag,245,153.3528667,377.5268,115148,115338,190,
111,32,daysPerMonth,170,166.5344833,369.72615,115338,115530,192,
111,46,&&,257,266.9439167,375.0749333,115530,115722,192,
111,18,month,98,242.178375,379.11595,115722,115851,129,
111,20,struct,106,207.64655,436.4805333,115883,116078,195,
111,47,=,276,216.58925,419.1855833,116078,116270,192,
111,47,leapYearFlag,275,202.4852167,425.2721333,116270,116462,192,
111,47,TRUE,277,253.8640333,427.25885,116462,116653,191,
111,47,TRUE,277,263.7365,433.1502333,116653,116748,95,
111,20,today,114,395.6518,426.6291,116780,116967,187,
111,20,today,114,423.0021833,424.0246667,116967,117154,187,
111,20,year,116,487.3496,433.0619667,117154,117344,190,
111,46,0,273,469.9653,407.4189,117344,117376,32,
111,0,blank,0,610.4100833,444.1307333,117407,117596,189,
111,0,blank,0,602.4341833,446.1037,117596,117785,189,
111,0,blank,0,645.44765,444.7689667,117785,117973,188,
111,0,blank,0,673.8682,454.5773,117973,118163,190,
111,0,blank,0,699.353,457.5323,118163,118197,34,
111,49,leapYearFlag,280,198.8476333,441.4415,118260,118355,95,
111,47,leapYearFlag,275,200.4899833,429.6497167,118386,118573,187,
111,50,leapYearFlag,285,163.0328333,490.7676333,118573,118766,193,
111,50,leapYearFlag,285,150.6179,482.3162167,118766,118957,191,
111,24,=,125,157.33965,516.5021833,118957,119149,192,
111,54,dateUpdate,296,172.85085,537.1298667,119149,119341,192,
111,54,dateUpdate,296,191.6977,542.89024,119341,119532,191,
111,55,date,304,142.8695333,565.5936667,119532,119720,188,
111,43,isLeapYear,237,109.65865,591.0198333,119720,119913,193,
111,56,Entertoday'sdate(mmddyyyy):,311,128.8085833,614.3743167,119913,120106,193,
111,57,%i%i%i,316,158.83904,602.91108,120106,120273,167,
111,57,&,328,243.6860833,607.9325,120273,120466,193,
111,55,thisDay,305,221.5695833,599.62335,120466,120658,192,
111,55,nextDay,307,265.145675,601.568625,120658,120839,181,
111,0,blank,0,272.7601,457.8803,120871,120903,32,
111,56,Entertoday'sdate(mmddyyyy):,311,387.0167167,616.60375,120934,121120,186,
111,56,Entertoday'sdate(mmddyyyy):,311,383.679,621.3176667,121120,121307,187,
111,56,Entertoday'sdate(mmddyyyy):,311,444.1318,630.5839833,121307,121493,186,
111,57,%i%i%i,316,152.9911,647.6105,121555,121581,26,
111,58,dateUpdate,336,159.96992,670.55472,121643,121798,155,
111,55,thisDay,305,219.85025,563.6275,121798,121949,151,
111,57,thisDay,329,258.8488667,641.7427667,121980,122073,93,
111,58,thisDay,338,278.285,670.1194,122073,122338,265,
111,57,thisDay,329,265.56645,648.94675,122338,122511,173,
111,40,daysPerMonth,223,269.3719667,542.5582667,122511,122604,93,
111,54,struct,298,287.966,546.9862,122635,122697,62,
111,57,month,321,322.4780167,643.1025,122758,122940,182,
111,57,month,321,326.9807,646.9022,122940,123034,94,
111,56,Entertoday'sdate(mmddyyyy):,311,286.54905,629.08705,123157,123340,183,
111,31,bool,160,246.4678833,678.4520667,123371,123561,190,
111,57,.,330,311.93026,652.21604,123561,123734,173,
111,31,),166,379.5565,640.1844,123734,123798,64,
111,59,Tomorrow'sdateis%i/%i/%.2i.\n,343,369.2797333,694.8351333,124021,124203,182,
111,32,const,168,439.5301667,702.9091167,124203,124389,186,
111,46,.,268,534.61135,676.1253667,124389,124578,189,
111,59,nextDay,353,536.68995,686.6256833,124578,124765,187,
111,0,blank,0,633.9680667,708.2425667,124765,124957,192,
111,0,blank,0,650.4571167,716.3295667,124957,125148,191,
111,0,blank,0,691.6837333,734.47835,125148,125338,190,
111,0,blank,0,655.3871667,753.0279833,125338,125526,188,
111,0,blank,0,622.78195,744.19295,125526,125590,64,
111,0,blank,0,282.26224,736.8629,125657,125852,195,
111,0,blank,0,190.47445,718.8720833,125852,126037,185,
111,0,blank,0,169.8529,720.2618167,126037,126230,193,
111,0,blank,0,147.27615,720.2937,126230,126420,190,
111,58,=,335,126.0592167,677.821,126420,126614,194,
111,58,=,335,130.8465333,670.0473667,126614,126804,190,
111,45,leapYearFlag,245,113.81525,644.4753833,126804,126996,192,
111,0,blank,0,124.7847167,736.4257,126996,127186,190,
111,0,blank,0,163.0754,734.58815,127186,127376,190,
111,0,blank,0,224.9731167,728.2247333,127376,127567,191,
111,0,blank,0,227.7576,729.37165,127567,127631,64,
112,59,Tomorrow'sdateis%i/%i/%.2i.\n,343,254.37,652.2090333,127695,127886,191,
112,57,thisDay,329,270.8967,619.8763,127886,127918,32,
112,32,=,174,300.2805,701.377,127918,128159,241,
112,58,thisDay,338,289.46335,626.2222167,128185,128367,182,
112,47,TRUE,277,236.3530167,686.6685167,128367,128557,190,
112,46,&&,257,294.1191667,672.9445833,128557,128746,189,
112,59,Tomorrow'sdateis%i/%i/%.2i.\n,343,348.27666,662.15466,128746,128937,191,
112,46,year,269,347.5673833,677.5342833,128937,129128,191,
112,32,12,172,273.3179,701.0871,129128,129157,29,
112,47,leapYearFlag,275,161.6264667,686.9133167,129190,129381,191,
112,59,Tomorrow'sdateis%i/%i/%.2i.\n,343,205.6662,652.9322667,129381,129571,190,
112,59,Tomorrow'sdateis%i/%i/%.2i.\n,343,208.05485,648.46185,129571,129763,192,
112,57,%i%i%i,316,201.5850167,601.1023333,129763,129951,188,
112,57,%i%i%i,316,201.4942,601.577725,129951,130076,125,
112,58,dateUpdate,336,202.5643833,622.1257333,130138,130326,188,
112,31,struct,163,251.6653167,630.5392667,130326,130515,189,
112,57,thisDay,329,263.3468667,612.4955833,130515,130702,187,
112,57,thisDay,329,255.6629667,602.7239,130702,130896,194,
112,56,Entertoday'sdate(mmddyyyy):,311,273.367,596.5859667,130896,131086,190,
112,56,Entertoday'sdate(mmddyyyy):,311,359.26135,593.6921333,131086,131274,188,
112,56,Entertoday'sdate(mmddyyyy):,311,406.5434667,595.3943833,131274,131463,189,
112,56,Entertoday'sdate(mmddyyyy):,311,435.3854,590.7408833,131463,131652,189,
112,56,Entertoday'sdate(mmddyyyy):,311,458.1343833,586.1430333,131652,131840,188,
112,56,Entertoday'sdate(mmddyyyy):,311,385.5975333,588.4439,131840,132028,188,
112,57,thisDay,329,476.3955,605.7248333,132028,132215,187,
112,57,&,328,234.2181,617.5914167,132247,132436,189,
112,57,%i%i%i,316,197.7824333,608.54825,132436,132625,189,
112,57,%i%i%i,316,154.6082,617.12575,132625,132814,189,
112,57,%i%i%i,316,140.02385,603.85535,132814,133003,189,
112,57,%i%i%i,316,185.2593667,601.3385833,133003,133194,191,
112,57,&,328,234.9142167,603.95505,133194,133382,188,
112,57,thisDay,329,246.6502333,605.60035,133382,133572,190,
112,57,thisDay,329,250.4442833,609.9677667,133572,133761,189,
112,31,struct,163,248.6828333,642.9920667,133761,133952,191,
112,58,thisDay,338,266.5037,633.0226167,133952,134139,187,
112,58,dateUpdate,336,222.7518,634.8137167,134139,134329,190,
112,59,Tomorrow'sdateis%i/%i/%.2i.\n,343,207.6176833,643.1718167,134329,134518,189,
112,31,struct,163,246.4719667,642.2997833,134518,134705,187,
112,58,thisDay,338,316.7155333,629.6268833,134705,134894,189,
